run_id,success,time_s,steps
0211,True,9.200,93
0212,True,9.200,94
0213,True,9.200,93
0214,False,6.100,63
0215,True,9.200,94
0216,False,6.000,62
0217,True,9.200,94
0218,False,6.000,62
0219,True,9.200,93
0220,False,6.000,62
0221,True,9.200,93
0222,False,6.000,62
0223,True,9.200,93
0224,False,6.000,62
0225,False,6.000,62
0226,True,9.200,94
0227,False,6.000,62
0228,False,6.000,62
0229,True,9.200,93
0230,True,9.200,93
0231,False,6.200,64
0232,False,6.000,62
0233,True,9.200,93
0234,False,6.000,62
0235,True,9.200,93
0236,False,6.000,62
0237,True,9.200,93
0238,True,9.200,94
0239,True,9.200,93
0240,True,9.200,93
0241,False,6.000,62
0242,False,6.100,63
0243,True,9.200,94
0244,True,9.200,94
0245,False,6.000,62
0246,False,6.000,62
0247,False,6.000,62
0248,False,6.000,62
0249,False,6.000,62
0250,True,9.200,94
0251,True,9.200,94
0252,False,6.000,62
0253,False,6.200,64
0254,True,9.200,93
0255,False,6.000,62
0256,True,9.200,94
0257,False,6.100,63
0258,True,9.200,94
0259,False,6.000,62
0260,True,9.200,94
0261,False,6.000,62
0262,False,6.000,62
0263,False,6.000,62
0264,False,6.000,62
0265,True,9.200,93
0266,False,6.200,64
0267,True,9.200,93
0268,True,9.200,94
0269,False,6.000,62
0270,False,6.200,64
0271,True,9.200,94
0272,True,9.200,93
0273,False,6.000,62
0274,True,9.200,94
0275,False,6.100,63
0276,False,6.000,62
0277,True,9.200,93
0278,False,6.000,62
0279,False,6.100,63
0280,True,9.200,93
0281,False,6.000,62
0282,False,6.000,62
0283,True,9.200,94
0284,True,9.200,94
0285,True,9.200,94
0286,False,6.000,62
0287,True,9.200,94
0288,False,6.000,62
0289,True,9.200,94
0290,False,6.100,63
0291,False,6.200,64
0292,True,9.200,94
0293,False,6.000,62
0294,False,6.000,62
0295,False,6.000,62
0296,False,6.200,64
0297,False,6.200,64
0298,True,9.200,94
0299,False,6.000,62
0300,True,9.200,93
0301,False,6.000,62
0302,True,9.200,93
0303,True,9.200,94
0304,False,6.000,62
0305,False,6.000,62
0306,True,9.200,93
0307,True,9.200,93
0308,False,6.000,62
0309,False,6.100,63
0310,False,6.000,62
0311,False,6.000,62
0312,True,9.200,94
0313,True,9.200,94
0314,False,6.100,63
0315,True,9.200,93
0316,True,9.200,94
0317,False,6.000,62
0318,False,6.200,64
0319,False,6.000,62
0320,True,9.200,94
0321,True,9.200,93
0322,False,6.000,62
0323,False,6.000,62
0324,False,6.000,62
0325,False,6.000,62
0326,False,6.100,63
0327,False,6.000,62
0328,False,6.000,62
0329,True,9.200,94
0330,False,6.000,62
0331,False,6.000,62
0332,False,6.000,62
0333,True,9.200,94
0334,False,6.200,64
0335,True,9.200,93
0336,True,9.200,93
0337,False,6.000,62
0338,False,6.000,62
0339,False,6.000,62
0340,False,6.000,62
0341,False,6.000,62
0342,True,9.200,94
0343,True,9.200,94
0344,False,6.000,62
0345,True,9.200,93
0346,False,6.000,62
0347,True,9.200,94
0348,True,9.200,93
0349,True,9.200,93
0350,False,6.000,62
0351,True,9.200,94
0352,False,6.000,62
0353,False,6.000,62
0354,True,9.200,93
0355,False,6.000,62
0356,True,9.200,93
0357,True,9.200,93
0358,True,9.200,94
0359,True,9.200,93
0360,True,9.200,93
0361,True,9.200,94
0362,True,9.200,93
0363,False,6.000,62
0364,False,6.000,62
0365,False,6.000,62
0366,False,6.000,62
0367,False,6.000,62
0368,False,6.000,62
0369,False,6.300,65
0370,True,9.200,93
0371,True,9.200,94
0372,True,9.200,93
0373,True,9.200,93
0374,False,6.000,62
0375,False,6.000,62
0376,False,6.000,62
0377,False,6.000,62
0378,True,9.200,94
0379,True,9.200,93
0380,False,6.000,62
0381,True,9.200,94
0382,True,9.200,94
0383,True,9.200,93
0384,False,6.000,62
0385,True,9.200,93
0386,False,6.000,62
0387,True,9.200,94
0388,False,6.200,64
0389,False,6.100,63
0390,True,9.200,93
0391,False,6.000,62
0392,True,9.200,93
0393,True,9.200,94
0394,True,9.200,93
0395,True,9.200,94
0396,True,9.200,93
0397,False,6.000,62
0398,False,6.100,63
0399,False,6.000,62
0400,False,6.100,63
0401,True,9.200,93
0402,False,6.000,62
0403,False,6.000,62
0404,True,9.200,94
0405,False,6.000,62
0406,False,6.000,62
0407,True,9.200,93
0408,False,6.000,62
0409,True,9.200,93
0410,False,6.000,62
0411,True,9.200,93
0412,True,9.200,94
0413,False,6.100,63
0414,True,9.200,93
0415,False,6.000,62
0416,True,9.200,93
0417,False,6.000,62
0418,False,6.000,62
0419,False,6.000,62
0420,False,6.000,62
0421,False,6.000,62
0422,False,6.000,62
0423,False,6.100,63
0424,False,6.100,63
0425,True,9.200,93
0426,False,6.000,62
0427,False,6.100,63
0428,True,9.200,93
0429,False,6.000,62
0430,False,6.000,62
0431,False,6.000,62
0432,True,9.200,93
0433,False,6.000,62
0434,False,6.000,62
0435,True,9.200,93
0436,True,9.200,93
0437,False,6.000,62
0438,False,6.000,62
0439,False,6.000,62
0440,False,6.000,62
0441,False,6.200,64
0442,True,9.200,93
0443,True,9.200,94
0444,True,9.200,93
0445,True,9.200,94
0446,False,6.000,62
0447,False,6.000,62
0448,False,6.000,62
0449,False,6.200,64
0450,False,6.100,63
0451,True,9.200,93
0452,False,6.000,62
0453,True,9.200,94
0454,False,6.000,62
0455,True,9.200,93
0456,False,6.000,62
0457,True,9.200,93
0458,True,9.200,93
0459,False,6.000,62
0460,True,9.200,93
0461,True,9.200,94
0462,False,6.100,63
0463,False,6.000,62
0464,False,6.000,62
0465,True,9.200,93
0466,False,6.100,63
0467,False,6.100,63
0468,False,6.000,62
0469,True,9.200,93
0470,False,6.100,63
0471,False,6.200,64
0472,True,9.200,93
0473,False,6.100,63
0474,False,6.000,62
0475,False,6.100,63
0476,True,9.200,94
0477,False,6.000,62
0478,False,6.000,62
0479,True,9.200,94
0480,False,6.000,62
0481,True,9.200,94
0482,True,9.200,93
0483,False,6.000,62
0484,False,6.000,62
0485,True,9.200,94
0486,False,6.000,62
0487,True,9.200,93
0488,True,9.200,93
0489,True,9.200,93
0490,True,9.200,94
0491,False,6.000,62
0492,False,6.000,62
0493,False,6.000,62
0494,True,9.200,94
0495,False,6.000,62
0496,False,6.000,62
0497,False,6.200,64
0498,True,9.200,94
0499,True,9.200,93
0500,False,6.100,63
0501,False,6.000,62
0502,True,9.200,94
0503,True,9.200,94
0504,False,6.000,62
0505,False,6.000,62
0506,False,6.000,62
0507,True,9.200,93
0508,False,6.000,62
0509,True,9.200,93
0510,False,6.000,62
0511,True,9.200,93
0512,False,6.000,62
0513,False,6.000,62
0514,True,9.200,94
0515,True,9.200,94
0516,False,6.000,62
0517,False,6.200,64
0518,True,9.200,94
0519,False,6.100,63
0520,False,6.000,62
0521,True,9.200,93
0522,False,6.000,62
0523,True,9.200,93
0524,False,6.000,62
0525,True,9.200,94
0526,True,9.200,93
0527,False,6.200,64
0528,True,9.200,94
0529,True,9.200,93
0530,True,9.200,93
0531,False,6.100,63
0532,True,9.200,93
0533,True,9.200,93
0534,False,6.000,62
0535,True,9.200,93
0536,True,9.200,93
0537,False,6.100,63
0538,True,9.200,93
0539,True,9.200,94
0540,False,6.200,64
0541,True,9.200,94
0542,True,9.200,93
0543,False,6.000,62
0544,True,9.200,94
0545,False,6.000,62
0546,False,6.000,62
0547,False,6.000,62
0548,False,6.000,62
0549,False,6.000,62
0550,False,6.000,62
0551,False,6.100,63
0552,False,6.000,62
0553,True,9.200,94
0554,True,9.200,94
0555,False,6.100,63
0556,False,6.000,62
0557,False,6.000,62
0558,False,6.000,62
0559,False,6.100,63
0560,True,9.200,93
0561,True,9.200,93
0562,True,9.200,94
0563,False,6.000,62
0564,False,6.000,62
0565,False,6.000,62
0566,True,9.200,93
0567,False,6.000,62
0568,True,9.200,94
0569,True,9.200,94
0570,False,6.000,62
0571,False,6.200,64
0572,True,9.200,93
0573,True,9.200,93
0574,False,6.000,62
0575,True,9.200,93
0576,False,6.000,62
0577,True,9.200,94
0578,False,6.000,62
0579,False,6.100,63
0580,True,9.200,93
0581,True,9.200,93
0582,False,6.000,62
0583,False,6.200,64
0584,False,6.000,62
0585,False,6.000,62
0586,False,6.100,63
0587,False,6.000,62
0588,False,6.000,62
0589,False,6.000,62
0590,False,6.000,62
0591,False,6.000,62
0592,True,9.200,94
0593,False,6.000,62
0594,False,6.000,62
0595,True,9.200,93
0596,True,9.200,94
0597,False,6.100,63
0598,True,9.200,93
0599,True,9.200,94
0600,True,9.200,94
0601,True,9.200,93
0602,False,6.000,62
0603,False,6.000,62
0604,False,6.200,64
0605,False,6.000,62
0606,True,9.200,94
0607,True,9.200,93
0608,False,6.000,62
0609,False,6.000,62
0610,True,9.200,94
0611,False,6.000,62
0612,True,9.200,93
0613,False,6.200,64
0614,False,6.000,62
0615,True,9.200,93
0616,False,6.000,62
0617,True,9.200,93
0618,False,6.100,63
0619,True,9.200,93
0620,True,9.200,94
0621,False,6.000,62
0622,False,6.100,63
0623,True,9.200,94
0624,True,9.200,93
0625,False,6.000,62
0626,False,6.000,62
0627,False,6.000,62
0628,False,6.000,62
0629,False,6.100,63
0630,False,6.100,63
0631,False,6.000,62
0632,True,9.200,93
0633,True,9.200,93
0634,False,6.000,62
0635,False,6.000,62
0636,False,6.000,62
0637,True,9.200,93
0638,True,9.200,94
0639,False,6.000,62
0640,True,9.200,93
0641,False,6.000,62
0642,False,6.200,64
0643,True,9.200,94
0644,False,6.000,62
0645,False,6.100,63
0646,False,6.100,63
0647,False,6.000,62
0648,False,6.200,64
0649,False,6.000,62
0650,True,9.200,94
0651,False,6.200,64
0652,False,6.000,62
0653,False,6.100,63
0654,True,9.200,94
0655,True,9.200,94
0656,False,6.000,62
0657,False,6.100,63
0658,False,6.100,63
0659,False,6.000,62
0660,True,9.200,93
0661,True,9.200,94
0662,False,6.000,62
0663,False,6.100,63
0664,False,6.000,62
0665,True,9.200,93
0666,True,9.200,93
0667,False,6.000,62
0668,True,9.200,93
0669,False,6.000,62
0670,False,6.000,62
0671,True,9.200,94
0672,False,6.100,63
0673,True,9.200,93
0674,True,9.200,93
0675,False,6.000,62
0676,True,9.200,94
0677,True,9.200,94
0678,False,6.000,62
0679,False,6.000,62
0680,False,6.000,62
0681,True,9.200,94
0682,False,6.000,62
0683,True,9.200,93
0684,True,9.200,94
0685,False,6.000,62
0686,False,6.000,62
0687,False,6.000,62
0688,True,9.200,94
0689,False,6.000,62
0690,False,6.000,62
0691,True,9.200,93
0692,False,6.000,62
0693,True,9.200,94
0694,True,9.200,94
0695,True,9.200,93
0696,False,6.000,62
0697,True,9.200,94
0698,False,6.000,62
0699,False,6.000,62
0700,True,9.200,94
0701,True,9.200,94
0702,False,6.000,62
0703,False,6.000,62
0704,True,9.200,94
0705,True,9.200,93
0706,True,9.200,94
0707,True,9.200,94
0708,True,9.200,93
0709,True,9.200,94
0710,False,6.000,62
0711,True,9.200,94
0712,False,6.100,63
0713,False,6.000,62
0714,False,6.000,62
0715,True,9.200,94
0716,True,9.200,93
0717,True,9.200,93
0718,False,6.000,62
0719,False,6.000,62
0720,True,9.200,94
0721,False,6.000,62
0722,False,6.000,62
0723,True,9.200,93
0724,True,9.200,94
0725,False,6.000,62
0726,False,6.200,64
0727,False,6.000,62
0728,False,6.000,62
0729,False,6.000,62
0730,False,6.000,62
0731,False,6.000,62
0732,True,9.200,94
0733,False,6.000,62
0734,False,6.000,62
0735,False,6.000,62
0736,True,9.200,93
0737,False,6.100,63
0738,False,6.000,62
0739,False,6.000,62
0740,True,9.200,94
0741,True,9.200,93
0742,True,9.200,93
0743,True,9.200,93
0744,False,6.000,62
0745,True,9.200,94
0746,False,6.000,62
0747,True,9.200,93
0748,True,9.200,94
0749,False,6.000,62
0750,False,6.000,62
0751,False,6.000,62
0752,False,6.000,62
0753,False,6.000,62
0754,False,6.000,62
0755,False,6.000,62
0756,True,9.200,93
0757,True,9.200,94
0758,False,6.000,62
0759,False,6.000,62
0760,True,9.200,94
0761,False,6.100,63
0762,False,6.000,62
0763,True,9.200,93
0764,True,9.200,94
0765,False,6.000,62
0766,False,6.100,63
0767,True,9.200,93
0768,True,9.200,94
0769,False,6.000,62
0770,True,9.200,93
0771,False,6.000,62
0772,False,6.000,62
0773,False,6.000,62
0774,False,6.000,62
0775,False,6.000,62
0776,False,6.000,62
0777,True,9.200,94
0778,False,6.200,64
0779,True,9.200,93
0780,False,6.000,62
0781,False,6.000,62
0782,True,9.200,93
0783,True,9.200,93
0784,False,6.000,62
0785,True,9.200,93
0786,False,6.000,62
0787,False,6.000,62
0788,True,9.200,94
0789,False,6.000,62
0790,True,9.200,94
0791,True,9.200,93
0792,True,9.200,94
0793,True,9.200,93
0794,True,9.200,93
0795,True,9.200,93
0796,False,6.000,62
0797,False,6.100,63
0798,False,6.000,62
0799,True,9.200,94
0800,False,6.000,62
0801,True,9.200,93
0802,False,6.000,62
0803,False,6.000,62
0804,True,9.200,94
0805,False,6.000,62
0806,False,6.000,62
0807,True,9.200,93
0808,True,9.200,93
0809,False,6.000,62
0810,False,6.000,62
0811,True,9.200,93
0812,False,6.100,63
0813,True,9.200,93
0814,False,6.000,62
0815,True,9.200,94
0816,False,6.000,62
0817,True,9.200,93
0818,True,9.200,93
0819,False,6.000,62
0820,True,9.200,94
0821,False,6.000,62
0822,True,9.200,94
0823,True,9.200,93
0824,False,6.000,62
0825,False,6.000,62
0826,False,6.200,64
0827,True,9.200,93
0828,False,6.000,62
0829,False,6.000,62
0830,False,6.000,62
0831,False,6.000,62
0832,False,6.200,64
0833,False,6.000,62
0834,True,9.200,93
0835,False,6.000,62
0836,True,9.200,94
0837,False,6.000,62
0838,False,6.000,62
0839,True,9.200,94
0840,True,9.200,94
0841,True,9.200,94
0842,False,6.000,62
0843,True,9.200,94
0844,False,6.100,63
0845,True,9.200,93
0846,True,9.200,94
0847,False,6.000,62
0848,True,9.200,93
0849,False,6.100,63
0850,True,9.200,93
0851,True,9.200,93
0852,False,6.000,62
0853,False,6.200,64
0854,False,6.000,62
0855,False,6.000,62
0856,True,9.200,94
0857,True,9.200,94
0858,True,9.200,93
0859,False,6.000,62
0860,True,9.200,93
0861,True,9.200,93
0862,True,9.200,93
0863,False,6.000,62
0864,False,6.000,62
0865,False,6.000,62
0866,False,6.100,63
0867,False,6.000,62
0868,False,6.000,62
0869,True,9.200,93
0870,False,6.100,63
0871,True,9.200,94
0872,True,9.200,94
0873,False,6.100,63
0874,True,9.200,93
0875,False,6.200,64
0876,False,6.000,62
0877,True,9.200,94
0878,False,6.000,62
0879,True,9.200,94
0880,False,6.000,62
0881,True,9.200,94
0882,True,9.200,93
0883,False,6.200,64
0884,True,9.200,93
0885,True,9.200,94
0886,True,9.200,94
0887,False,6.000,62
0888,False,6.000,62
0889,True,9.200,94
0890,True,9.200,93
0891,True,9.200,94
0892,False,6.200,64
0893,True,9.200,94
0894,False,6.000,62
0895,False,6.000,62
0896,True,9.200,94
0897,False,6.000,62
0898,True,9.200,93
0899,True,9.200,93
0900,True,9.200,93
0901,False,6.200,64
0902,True,9.200,94
0903,False,6.100,63
0904,True,9.200,93
0905,True,9.200,93
0906,True,9.200,94
0907,False,6.000,62
0908,True,9.200,94
0909,False,6.000,62
0910,False,6.000,62
0911,True,9.200,94
0912,False,6.000,62
0913,True,9.200,94
0914,False,6.000,62
0915,False,6.000,62
0916,True,9.200,93
0917,False,6.100,63
0918,False,6.100,63
0919,True,9.200,94
0920,False,6.000,62
0921,False,6.000,62
0922,True,9.200,93
0923,True,9.200,93
0924,False,6.000,62
0925,True,9.200,94
0926,False,6.000,62
0927,False,6.000,62
0928,True,9.200,93
0929,True,9.200,93
0930,True,9.200,93
0931,True,9.200,93
0932,False,6.100,63
0933,False,6.100,63
0934,True,9.200,93
0935,False,6.000,62
0936,False,6.000,62
0937,True,9.200,94
0938,False,6.100,63
0939,False,6.000,62
0940,True,9.200,93
0941,False,6.100,63
0942,False,6.200,64
0943,True,9.200,93
0944,True,9.200,93
0945,True,9.200,93
0946,False,6.000,62
0947,False,6.200,64
0948,False,6.000,62
0949,False,6.000,62
0950,False,6.000,62
0951,False,6.000,62
0952,False,6.100,63
0953,True,9.200,93
0954,False,6.100,63
0955,False,6.000,62
0956,False,6.100,63
0957,True,9.200,93
0958,False,6.000,62
0959,False,6.000,62
0960,False,6.000,62
0961,False,6.000,62
0962,True,9.200,93
0963,True,9.200,93
0964,True,9.200,94
0965,True,9.200,93
0966,False,6.000,62
0967,True,9.200,94
0968,True,9.200,94
0969,False,6.000,62
0970,True,9.200,94
0971,False,6.000,62
0972,False,6.100,63
0973,False,6.200,64
0974,True,9.200,93
0975,False,6.000,62
0976,True,9.200,93
0977,True,9.200,93
0978,True,9.200,93
0979,True,9.200,93
0980,False,6.000,62
0981,True,9.200,93
0982,True,9.200,93
0983,False,6.000,62
0984,False,6.000,62
0985,False,6.100,63
0986,True,9.200,94
0987,True,9.200,94
0988,True,9.200,93
0989,False,6.000,62
0990,True,9.200,94
0991,True,9.200,93
0992,True,9.200,93
0993,True,9.200,93
0994,True,9.200,93
0995,True,9.200,94
0996,False,6.000,62
0997,False,6.000,62
0998,True,9.200,94
0999,True,9.200,94
