run_id,success,time_s,steps
0000,True,8.100,84
0001,True,8.100,83
0002,True,8.100,84
0003,True,8.100,83
0004,True,8.100,84
0005,True,8.100,83
0006,True,8.100,83
0007,True,8.100,84
0008,True,8.100,84
0009,True,8.100,84
0010,True,8.100,84
0011,True,8.100,83
0012,True,8.100,83
0013,True,8.100,83
0014,True,8.100,83
0015,True,8.100,84
0016,True,8.100,84
0017,True,8.100,83
0018,True,8.100,83
0019,True,8.100,83
0020,True,8.100,84
0021,True,8.100,83
0022,True,8.100,84
0023,True,8.100,83
0024,True,8.100,84
0025,True,8.100,83
0026,True,8.100,84
0027,True,8.100,84
0028,True,8.100,83
0029,True,8.100,84
0030,True,8.100,83
0031,True,8.100,84
0032,True,8.100,83
0033,True,8.100,83
0034,True,8.100,83
0035,True,8.100,84
0036,True,8.100,84
0037,True,8.100,83
0038,True,8.100,84
0039,True,8.100,84
0040,True,8.100,84
0041,True,8.100,84
0042,True,8.100,83
0043,True,8.100,83
0044,True,8.100,84
0045,True,8.100,84
0046,True,8.100,83
0047,True,8.100,84
0048,True,8.100,83
0049,True,8.100,83
0050,True,8.100,84
0051,True,8.100,83
0052,True,8.100,84
0053,True,8.100,83
0054,True,8.100,83
0055,True,8.100,84
0056,True,8.100,83
0057,True,8.100,84
0058,True,8.100,84
0059,True,8.100,83
0060,True,8.100,84
0061,True,8.100,83
0062,True,8.100,83
0063,True,8.100,84
0064,True,8.100,83
0065,True,8.100,84
0066,True,8.100,83
0067,True,8.100,84
0068,True,8.100,83
0069,True,8.100,84
0070,True,8.100,84
0071,True,8.100,83
0072,True,8.100,83
0073,True,8.100,83
0074,True,8.100,83
0075,True,8.100,83
0076,True,8.100,83
0077,True,8.100,83
0078,True,8.100,83
0079,True,8.100,84
0080,True,8.100,83
0081,True,8.100,83
0082,True,8.100,83
0083,True,8.100,84
0084,True,8.100,84
0085,True,8.100,83
0086,True,8.100,83
0087,True,8.100,83
0088,True,8.100,83
0089,True,8.100,84
0090,True,8.100,83
0091,True,8.100,83
0092,True,8.100,83
0093,True,8.100,84
0094,True,8.100,84
0095,True,8.100,83
0096,True,8.100,83
0097,True,8.100,84
0098,True,8.100,84
0099,True,8.100,83
0100,True,8.100,84
0101,True,8.100,84
0102,True,8.100,84
0103,True,8.100,83
0104,True,8.100,84
0105,True,8.100,83
0106,True,8.100,84
0107,True,8.100,84
0108,True,8.100,84
0109,True,8.100,83
0110,True,8.100,84
0111,True,8.100,83
0112,True,8.100,84
0113,True,8.100,83
0114,True,8.100,83
0115,True,8.100,84
0116,True,8.100,83
0117,True,8.100,84
0118,True,8.100,84
0119,True,8.100,84
0120,True,8.100,84
0121,True,8.100,84
0122,True,8.100,84
0123,True,8.100,84
0124,True,8.100,83
0125,True,8.100,83
0126,True,8.100,84
0127,True,8.100,83
0128,True,8.100,83
0129,True,8.100,83
0130,True,8.100,84
0131,True,8.100,83
0132,True,8.100,83
0133,True,8.100,83
0134,True,8.100,83
0135,True,8.100,83
0136,True,8.100,83
0137,True,8.100,84
0138,True,8.100,84
0139,True,8.100,83
0140,True,8.100,83
0141,True,8.100,84
0142,True,8.100,83
0143,True,8.100,83
0144,True,8.100,84
0145,True,8.100,84
0146,True,8.100,83
0147,True,8.100,84
0148,True,8.100,83
0149,True,8.100,84
0150,True,8.100,84
0151,True,8.100,83
0152,True,8.100,83
0153,True,8.100,83
0154,True,8.100,83
0155,True,8.100,84
0156,True,8.100,83
0157,True,8.100,83
0158,True,8.100,83
0159,True,8.100,84
0160,True,8.100,84
0161,True,8.100,84
0162,True,8.100,83
0163,True,8.100,83
0164,True,8.100,84
0165,True,8.100,83
0166,True,8.100,83
0167,True,8.100,83
0168,True,8.100,84
0169,True,8.100,83
0170,True,8.100,84
0171,True,8.100,83
0172,True,8.100,83
0173,True,8.100,84
0174,True,8.100,84
0175,True,8.100,84
0176,True,8.100,83
0177,True,8.100,83
0178,True,8.100,84
0179,True,8.100,83
0180,True,8.100,83
0181,True,8.100,83
0182,True,8.100,84
0183,True,8.100,83
0184,True,8.100,84
0185,True,8.100,84
0186,True,8.100,84
0187,True,8.100,83
0188,True,8.100,83
0189,True,8.100,84
0190,True,8.100,83
0191,True,8.100,84
0192,True,8.100,83
0193,True,8.100,84
0194,True,8.100,84
0195,True,8.100,84
0196,True,8.100,83
0197,True,8.100,84
0198,True,8.100,83
0199,True,8.100,84
0200,True,8.100,83
0201,True,8.100,83
0202,True,8.100,83
0203,True,8.100,84
0204,True,8.100,84
0205,True,8.100,83
0206,True,8.100,84
0207,True,8.100,83
0208,True,8.100,83
0209,True,8.100,83
0210,True,8.100,83
0211,True,8.100,83
0212,True,8.100,83
0213,True,8.100,83
0214,True,8.100,84
0215,True,8.100,83
0216,True,8.100,83
0217,True,8.100,84
0218,True,8.100,83
0219,True,8.100,83
0220,True,8.100,83
0221,True,8.100,84
0222,True,8.100,83
0223,True,8.100,84
0224,True,8.100,84
0225,True,8.100,83
0226,True,8.100,84
0227,True,8.100,83
0228,True,8.100,84
0229,True,8.100,83
0230,True,8.100,83
0231,True,8.100,83
0232,True,8.100,83
0233,True,8.100,83
0234,True,8.100,83
0235,True,8.100,84
0236,True,8.100,83
0237,True,8.100,83
0238,True,8.100,84
0239,True,8.100,84
0240,True,8.100,84
0241,True,8.100,84
0242,True,8.100,83
0243,True,8.100,83
0244,True,8.100,83
0245,True,8.100,84
0246,True,8.100,84
0247,True,8.100,83
0248,True,8.100,84
0249,True,8.100,83
0250,True,8.100,84
0251,True,8.100,83
0252,True,8.100,84
0253,True,8.100,83
0254,True,8.100,83
0255,True,8.100,83
0256,True,8.100,84
0257,True,8.100,83
0258,True,8.100,83
0259,True,8.100,84
0260,True,8.100,84
0261,True,8.100,84
0262,True,8.100,84
0263,True,8.100,84
0264,True,8.100,83
0265,True,8.100,83
0266,True,8.100,83
0267,True,8.100,84
0268,True,8.100,84
0269,True,8.100,84
0270,True,8.100,83
0271,True,8.100,84
0272,True,8.100,83
0273,True,8.100,84
0274,True,8.100,83
0275,True,8.100,84
0276,True,8.100,83
0277,True,8.100,83
0278,True,8.100,84
0279,True,8.100,84
0280,True,8.100,83
0281,True,8.100,84
0282,True,8.100,83
0283,True,8.100,83
0284,True,8.100,83
0285,True,8.100,83
0286,True,8.100,84
0287,True,8.100,83
0288,True,8.100,83
0289,True,8.100,83
0290,True,8.100,83
0291,True,8.100,84
0292,True,8.100,83
0293,True,8.100,84
0294,True,8.100,83
0295,True,8.100,83
0296,True,8.100,83
0297,True,8.100,83
0298,True,8.100,84
0299,True,8.100,84
0300,True,8.100,84
0301,True,8.100,83
0302,True,8.100,84
0303,True,8.100,84
0304,True,8.100,84
0305,True,8.100,83
0306,True,8.100,83
0307,True,8.100,84
0308,True,8.100,84
0309,True,8.100,83
0310,True,8.100,83
0311,True,8.100,84
0312,True,8.100,83
0313,True,8.100,84
0314,True,8.100,83
0315,True,8.100,83
0316,True,8.100,83
0317,True,8.100,84
0318,True,8.100,84
0319,True,8.100,83
0320,True,8.100,84
0321,True,8.100,84
0322,True,8.100,84
0323,True,8.100,83
0324,True,8.100,83
0325,True,8.100,83
0326,True,8.100,83
0327,True,8.100,83
0328,True,8.100,83
0329,True,8.100,83
0330,True,8.100,83
0331,True,8.100,83
0332,True,8.100,84
0333,True,8.100,83
0334,True,8.100,83
0335,True,8.100,84
0336,True,8.100,83
0337,True,8.100,83
0338,True,8.100,83
0339,True,8.100,83
0340,True,8.100,83
0341,True,8.100,83
0342,True,8.100,83
0343,True,8.100,83
0344,True,8.100,84
0345,True,8.100,84
0346,True,8.100,83
0347,True,8.100,83
0348,True,8.100,84
0349,True,8.100,84
0350,True,8.100,84
0351,True,8.100,83
0352,True,8.100,83
0353,True,8.100,84
0354,True,8.100,84
0355,True,8.100,83
0356,True,8.100,83
0357,True,8.100,83
0358,True,8.100,83
0359,True,8.100,83
0360,True,8.100,84
0361,True,8.100,83
0362,True,8.100,83
0363,True,8.100,84
0364,True,8.100,84
0365,True,8.100,84
0366,True,8.100,84
0367,True,8.100,83
0368,True,8.100,84
0369,True,8.100,84
0370,True,8.100,84
0371,True,8.100,83
0372,True,8.100,84
0373,True,8.100,84
0374,True,8.100,84
0375,True,8.100,84
0376,True,8.100,84
0377,True,8.100,83
0378,True,8.100,83
0379,True,8.100,83
0380,True,8.100,84
0381,True,8.100,84
0382,True,8.100,84
0383,True,8.100,83
0384,True,8.100,83
0385,True,8.100,84
0386,True,8.100,84
0387,True,8.100,84
0388,True,8.100,84
0389,True,8.100,83
0390,True,8.100,84
0391,True,8.100,83
0392,True,8.100,83
0393,True,8.100,83
0394,True,8.100,84
0395,True,8.100,83
0396,True,8.100,83
0397,True,8.100,83
0398,True,8.100,84
0399,True,8.100,84
