t,x,y,yaw,v_cmd,w_cmd,min_clearance,event,event_detail,in_wet,human_phase,near_stop
4.300000000000001,7.027139735317633,5.919166511608521,0.8255042184458597,1.8,0.005520007782248903,0.9669394963973326,,,0,none,0
4.4,7.14914838310979,6.051506565499734,0.8259949098768224,1.8,0.004906914309627908,0.9669394963973326,,,0,none,0
4.5,7.27109928773137,6.183899831423566,0.8264311463860979,1.8,0.004362365092756093,0.9669394963973326,,,0,none,0
4.6,7.3929988323928475,6.316340387943555,0.8268190119463468,1.8,0.003878655602489722,0.9669394963973326,,,0,none,0
4.699999999999999,7.514852691703052,6.448822979144094,0.8271639070694347,1.8,0.0034489512308766733,0.9669394963973326,,,0,none,0
4.799999999999999,7.636665910371602,6.581342938990178,0.8274706259381762,1.8,0.0030671886874152677,0.9669394963973326,,,0,none,0
4.899999999999999,7.758442973213878,6.713896124412138,0.8277434247991342,1.8,0.00272798860958261,0.9669394963973326,,,0,none,0
4.999999999999998,7.880187867405387,6.846478856086735,0.8279860826099765,1.8,0.0024265781084242375,0.9669394963973326,,,0,none,0
5.099999999999998,8.001904137832902,6.979087866011461,0.8282019548216042,1.8,0.0021587221162771898,0.9669394963973326,,,0,none,0
5.1999999999999975,8.123594936299858,7.111720251078136,0.8283940210749325,1.8,0.0019206625332845561,0.9669394963973326,,,0,none,0
5.299999999999997,8.245263065262469,7.244373431947415,0.828564927503332,1.8,0.001709064283994799,0.9669394963973326,,,0,none,0
5.399999999999997,8.366911016700211,7.377045116609218,0.8287170242530261,1.8,0.00152096749694266,0.9669394963973326,,,0,none,0
5.4999999999999964,8.488541006658897,7.509733268087222,0.8288523987640237,1.8,0.001353745109976856,0.9669394963973326,,,0,none,0
5.599999999999996,8.610155005945986,7.642436075809591,0.8289729052923985,1.8,0.001205065283749107,0.9669394963973326,,,0,none,0
5.699999999999996,8.731754767405299,7.775151930224345,0.8290801911000232,1.8,0.0010728580762474848,0.9669394963973326,,,0,none,0
5.799999999999995,8.853341850151429,7.907879400287198,0.8291757196893964,1.8,0.0009552858937329489,0.9669394963973326,,,0,none,0
5.899999999999995,8.97491764110225,8.040617213493089,0.8292607914182643,1.8,0.000850717288676428,0.9669394963973326,,,0,none,0
5.999999999999995,9.096483374110546,8.173364238160897,0.8293365617906951,1.8,0.000757703724309522,0.9669394963973326,,,0,running,0
6.099999999999994,9.218040146962455,8.306119467714499,0.8294040576875675,1.8,0.0006749589687251145,0.9669394963973326,,,0,running,0
6.199999999999994,9.339588936480729,8.438882006733014,0.8294641917695583,1.8,0.000601340819905971,0.9669394963973326,,,0,running,0
6.299999999999994,9.461130611944368,8.571651058569243,0.8295177752592645,1.8,0.0005358348970620596,0.9669394963973326,,,0,running,0
6.399999999999993,9.582665947012622,8.70442591435846,0.8295655292856442,1.8,0.00047754026379642767,0.9669394963973326,,,0,running,0
6.499999999999993,9.704195630320408,8.837205943260058,0.8296080949531753,1.8,0.00042565667531277993,0.9669394963973326,,,0,running,0
6.5999999999999925,9.825720274893577,8.969990583792631,0.8296460422797279,1.8,0.00037947326552512095,0.9669394963973326,,,0,running,0
6.699999999999992,9.947240426515858,9.10277933613897,0.8296798781308151,1.8,0.0003383585108730713,0.9669394963973326,,,0,running,0
6.799999999999992,10.068756571164604,9.235571755311547,0.8297100532634358,1.8,0.0003017513262060234,0.9669394963973326,,,0,running,0
6.8999999999999915,10.19026914161935,9.36836744508151,0.82973696857989,1.8,0.0002691531645410805,0.9669394963973326,,,0,running,0
6.999999999999991,10.311778523335589,9.501166052585269,0.8297609806805966,1.8,0.00024012100706727324,0.9669394963973326,,,1,running,0
7.099999999999991,10.433285059665797,9.633967263532442,0.829782406794863,1.8,0.0002142611426664942,0.9669394963973326,,,1,running,0
7.19999999999999,10.554789056500594,9.766770797947645,0.82980152915963,1.8,0.00019122364767056865,0.9669394963973326,,,1,running,0
7.29999999999999,10.681986273764554,9.901046513296992,0.8298463832196986,1.8,0.00048336243830640054,0.0,collision_human,1,1,running,0
