run_id,success,time_s,steps
0318,False,4.400,45
0319,True,8.400,85
0320,False,4.400,46
0321,False,4.400,46
0322,False,4.400,46
0323,True,8.400,85
0324,True,8.400,85
0325,True,8.400,85
0326,True,8.400,85
0327,False,4.400,46
0328,False,4.400,46
0329,False,4.400,46
0330,False,4.400,46
0331,False,4.400,46
0332,False,4.400,46
0333,False,4.400,46
0334,False,4.400,46
0335,False,4.400,46
0336,False,4.400,46
0337,False,4.400,46
0338,False,4.400,46
0339,False,4.400,46
0340,False,4.400,46
0341,False,4.400,46
0342,False,4.400,46
0343,True,8.400,85
0344,False,4.400,46
0345,False,4.400,45
0346,False,4.400,46
0347,True,8.400,85
0348,False,4.400,46
0349,False,4.400,46
0350,True,8.400,85
0351,True,8.400,85
0352,True,8.400,85
0353,False,4.400,46
0354,False,4.400,46
0355,False,4.400,46
0356,False,4.400,45
0357,False,4.400,46
0358,False,4.400,46
0359,True,8.400,85
0360,False,4.400,46
0361,False,4.400,46
0362,False,4.400,46
0363,False,4.400,46
0364,False,4.400,46
0365,False,4.400,46
0366,False,4.400,46
0367,False,4.400,46
0368,True,8.400,85
0369,True,8.400,85
0370,True,8.400,85
0371,False,4.400,46
0372,False,4.400,45
0373,False,4.400,46
0374,True,8.400,85
0375,False,4.400,45
0376,True,8.400,85
0377,True,8.400,85
0378,False,4.400,46
0379,False,4.400,46
0380,False,4.400,46
0381,False,4.400,46
0382,False,4.400,46
0383,False,4.400,46
0384,False,4.400,46
0385,False,4.400,46
0386,True,8.400,85
0387,False,4.400,46
0388,False,4.400,46
0389,True,8.400,85
0390,False,4.400,46
0391,False,4.400,46
0392,False,4.400,46
0393,False,4.400,46
0394,False,4.400,46
0395,True,8.400,85
0396,False,4.400,46
0397,False,4.400,46
0398,False,4.400,46
0399,False,4.400,46
0400,False,4.400,46
0401,True,8.400,85
0402,False,4.400,46
0403,False,4.400,46
0404,False,4.400,46
0405,False,4.400,46
0406,False,4.400,46
0407,False,4.400,46
0408,False,4.400,46
0409,False,4.400,46
0410,False,4.400,46
0411,True,8.400,85
0412,False,4.400,46
0413,False,4.400,46
0414,False,4.400,46
0415,False,4.400,46
0416,False,4.400,46
0417,False,4.400,46
0418,False,4.400,46
0419,False,4.400,46
0420,True,8.400,85
0421,True,8.400,85
0422,False,4.400,46
0423,False,4.400,46
0424,False,4.400,46
0425,False,4.400,46
0426,False,4.400,46
0427,True,8.400,85
0428,False,4.400,46
0429,False,4.400,46
0430,False,4.400,46
0431,False,4.400,46
